part number,part name,section name,section number,slide_ref,section_slide_number,slide name,part_slide number,date,abbreviation
11,N to P,Buying Pressure,51.0,51.24,24.0,Buying Pressure: Continued Bear Trend Unlikely,634,6/5/18,
11,N to P,Buying Pressure,51.0,51.25,25.0,"Buying Pressure: Higher Lows, Possible Early Small PB Rally",635,23/5/2,
11,N to P,Buying Pressure,51.0,51.26,26.0,Buying Pressure: TR Forming Higher Lows,636,20/4/24,
11,N to P,Buying Pressure,51.0,51.27,27.0,Buying Pressure: B Close of Every Big Bear Bar,637,20/5/19,
11,N to P,Buying Pressure,51.0,51.28,28.0,Trending Bull Closes: Buying Pressure,638,19/2/13,
11,N to P,Buying Pressure,51.0,51.29,29.0,Buying Pressure: Tight TR with Several Strong Bull Bars,639,19/2/21,
11,N to P,Buying Pressure,51.0,51.3,30.0,Buying Pressure: No C below EMA for 5 Hours,640,20/1/16,
11,N to P,Buying Pressure,51.0,51.31,31.0,Buying Pressure: 3 or More Bull Bars in TR,641,19/4/1,
11,N to P,Buying Pressure,51.0,51.32,32.0,Buying Pressure: Several Legs with 4 Consecutive Bull Bars,642,7/25/18,
11,N to P,Buying Pressure,51.0,51.33,33.0,Buying Pressure: Many Bull Bars Closing near H,643,3/15/18,
11,N to P,Buying Pressure,51.0,51.34,34.0,Many Early Big Bull Bars: Bear Trend Unlikely,644,2/14/18,
11,N to P,Buying Pressure,51.0,51.35,35.0,Buying Pressure: Gap Open Bars,645,1/8/18,
11,N to P,Buying Pressure,51.0,51.36,36.0,Buying Pressure: Higher Prices Likely,646,24/10/18,
11,N to P,Buying Pressure,51.0,51.37,37.0,Buying Pressure: Many Bull Bars Closing on Highs,647,12/9/14,
11,N to P,Buying Pressure,51.0,51.38,38.0,Buying Pressure: Bull BO,648,8/20/18,
11,N to P,Buying Pressure,51.0,51.39,39.0,"Pressure, Buying: Many Bull Bars Closing on Highs",649,8/9/17,
11,N to P,Buying Pressure,51.0,51.4,40.0,5 Consecutive Bull Bars: Bull BO Likely,650,6/26/18,
11,N to P,Buying Pressure,51.0,51.41,41.0,Early Big Bull Bars: Strong Bear Trend Unlikely,651,10/26/17,
11,N to P,Buying Pressure,51.0,51.42,42.0,Early Big Bull Bars: Strong Bear Trend Unlikely,652,12/6/17,
11,N to P,Buying Pressure,51.0,51.43,43.0,Early Big Bull Bars: Strong Bear Trend Unlikely,653,1/30/18,
11,N to P,"Buying Pressure, Failed, Got Bear BO",52.0,,,"Buying Pressure, Failed, Got Bear BO",654,,Pressure Buying F
11,N to P,"Buying Pressure, Failed, Got Bear BO",52.0,52.1,1.0,Buying Pressure: 9 Bars without Bear Body,655,8/31/18,
11,N to P,"Buying Pressure, Failed, Got Bear BO",52.0,52.2,2.0,Buying Pressure Failed: 9 Bars without Bear Body (Bar 38),656,23/11/15,
11,N to P,"Buying Pressure, Failed, Got Bear BO",52.0,52.3,3.0,Buying Pressure: Bear BO,657,7/27/18,
11,N to P,"Buying Pressure, Failed, Got Bear BO",52.0,52.4,4.0,"No Buying Pressure: No Good B Signal Bar, Expect Bear BO",658,11/2/18,
11,N to P,"Buying Pressure, Failed, Got Bear BO",52.0,52.5,5.0,Trending Closes: Sign of Pressure and Trend,659,8/25/17,
11,N to P,Selling Pressure,53.0,,,Selling Pressure,660,,Pressure Selling
11,N to P,Selling Pressure,53.0,53.1,1.0,Selling Pressure: 6 Consecutive Bear Bars and LH and LL,661,23/11/6,
11,N to P,Selling Pressure,53.0,53.2,2.0,Selling Pressure: 9 Consecutive Bars Without Bull Body,662,21/7/29,
11,N to P,Selling Pressure,53.0,53.3,3.0,Selling Pressure: Expect Lower Prices,663,20/11/30,
11,N to P,Selling Pressure,53.0,53.4,4.0,Selling Pressure: Lower Highs in Trading Range,664,22/3/7,
11,N to P,Selling Pressure,53.0,53.5,5.0,Selling Pressure: Small Pullback Bear Trend From The Open,665,23/8/24,
11,N to P,Selling Pressure,53.0,53.6,6.0,Selling Pressure: Trend Resumption Down,666,23/11/29,
11,N to P,Selling Pressure,53.0,53.7,7.0,Bear Trend From The Open: Trend Resumption Down,667,12/29/17,
11,N to P,Selling Pressure,53.0,53.8,8.0,Failed BO above Yesterday’s High: Became Outside Down,668,12/17/15,
11,N to P,Selling Pressure,53.0,53.9,9.0,Bear Trend From The Open: S below Bear Bars,669,12/19/17,
11,N to P,Selling Pressure,53.0,53.1,10.0,Selling Pressure: Early Bear Bars Made Strong Bull Unlikely,670,3/27/18,
11,N to P,Selling Pressure,53.0,53.11,11.0,Selling Pressure: Lower Highs in TR,671,21/6/16,
11,N to P,Selling Pressure,53.0,53.12,12.0,Selling Pressure: Trading Range with Lower Highs,672,24/10/7,
11,N to P,Selling Pressure,53.0,53.13,13.0,TR: Lower Highs in TR Is Early Bear Channel,673,19/10/22,
11,N to P,Selling Pressure,53.0,53.14,14.0,Bear Channel: Began with Lower Highs in TR,674,20/6/5,
11,N to P,Selling Pressure,53.0,53.15,15.0,Selling Pressure: Bull Trend Will Not Last,675,24/10/2,
11,N to P,Selling Pressure,53.0,53.16,16.0,Broad Bear Channel: Most TR Day,676,21/6/9,
11,N to P,Selling Pressure,53.0,53.17,17.0,"Trading Range Breakout: Follow-Through, Then MM Down",677,21/5/18,
11,N to P,Selling Pressure,53.0,53.18,18.0,Consecutive Bear Bars: Selling Pressure,678,6/29/18,
11,N to P,Selling Pressure,53.0,53.19,19.0,Selling Pressure: Bulls Do Not Want to B until Test of EMA,679,11/26/18,
11,N to P,Selling Pressure,53.0,53.2,20.0,Strong Selling Pressure: Strong Bull Trend Unlikely,680,9/4/18,
11,N to P,Selling Pressure,53.0,53.21,21.0,"Pressure, Selling: Many Bear Bars Closing on Lows",681,4/26/17,
11,N to P,Selling Pressure,53.0,53.22,22.0,"Gap Open Bars: Selling Pressure, Bears Eager to S",682,11/9/17,
11,N to P,Selling Pressure,53.0,53.23,23.0,No Consecutive Bull Bars: No Strong Buying Pressure,683,7/10/18,
11,N to P,Selling Pressure,53.0,53.24,24.0,Early Big Bear Bars: Strong Bull Trend Unlikely,684,10/26/17,
11,N to P,Selling Pressure,53.0,53.25,25.0,Early Big Bear Bars: Strong Bull Trend Unlikely,685,4/3/18,
11,N to P,Selling Pressure,53.0,53.26,26.0,Strong Early Selloff: Strong Bull Trend Unlikely,686,4/18/18,
11,N to P,Selling Pressure,53.0,53.27,27.0,Early Big Bear Bars: Strong Bull Trend Unlikely,687,11/7/17,
11,N to P,"Selling Pressure, Failed, Got Bull BO",54.0,,,"Selling Pressure, Failed, Got Bull BO",688,,Pressure Selling F
11,N to P,"Selling Pressure, Failed, Got Bull BO",54.0,54.1,1.0,Selling Pressure : Reversal Down Failed,689,1/26/18,
11,N to P,"Selling Pressure, Failed, Got Bull BO",54.0,54.2,2.0,Bad Selling Pressure: Bull Trend Reversal Likely,690,19/3/4,
11,N to P,"Selling Pressure, Failed, Got Bull BO",54.0,54.3,3.0,Selling Pressure: 8 Bars without Bull Body,691,9/19/18,
11,N to P,"Selling Pressure, Failed, Got Bull BO",54.0,54.4,4.0,Early Big Bear Bars: Strong Bull Trend Unlikely,692,4/3/18,
11,N to P,"Selling Pressure, Failed, Got Bull BO",54.0,54.5,5.0,Early Big Bear Bars: Strong Bull Trend Unlikely,693,1/19/18,
11,N to P,"Selling Pressure, Failed, Got Bull BO",54.0,54.6,6.0,Early Big Bear Bars: Strong Bull Trend Unlikely,694,8/2/17,
11,N to P,Part 11 Ending Slide,54.0,,,Part 11 Ending Slide,695,,
12,Q to SL,Part 12 Title Slide,,,,Part 12 Title Slide,1,,.. Home
12,Q to SL,Reversal Down,2.0,,,Reversal Down,2,,Rev D
12,Q to SL,Reversal Down,2.0,2.1,1.0,Bear Trend Reversal: Bull Trend Becomes Bear Trend,3,18/12/7,
12,Q to SL,Reversal Down,2.0,2.2,2.0,Failed Bull Trend Resumption: Bear Trend Reversal,4,20/9/30,
12,Q to SL,Reversal Down,2.0,2.3,3.0,Reversal Day: End of Day Bear Trend,5,25/1/22,
12,Q to SL,Reversal Down,2.0,2.4,4.0,Bull Trend From The Open: Bear Trend Reversal,6,23/2/3,
12,Q to SL,Reversal Down,2.0,2.5,5.0,Bear Reversal Day: Wedge Top,7,24/10/30,
12,Q to SL,Reversal Down,2.0,2.6,6.0,Wedge Top: Midday Trend Reversal,8,20/11/11,
12,Q to SL,Reversal Down,2.0,2.7,7.0,Trend Reversal Down: After Trend Reversal Up,9,21/3/2,
12,Q to SL,Reversal Down,2.0,2.8,8.0,Trending TR Day Likely: Became Bear Trend Reversal,10,21/2/22,
12,Q to SL,Reversal Down,2.0,2.9,9.0,Bear Trend Reversal: Low 4 Top,11,20/10/20,
12,Q to SL,Reversal Down,2.0,2.1,10.0,Big Early Rally: Reversed Far More Than MM Down,12,2/5/18,
12,Q to SL,Reversal Down,2.0,2.11,11.0,Bear Reversal Day: Fell Far below Low of Open,13,24/10/25,
12,Q to SL,Reversal Down,2.0,2.12,12.0,Reversal Down: After Buy Climax on the Open,14,24/6/28,
12,Q to SL,Reversal Down,2.0,2.13,13.0,Reversal Day: MM Down,15,6/27/18,
12,Q to SL,Reversal Down,2.0,2.14,14.0,Trend Reversal Down: From Small Pullback Bull Trend,16,24/8/6,
12,Q to SL,Reversal Down,2.0,2.15,15.0,Bear Trend Reversal: After Parabolic Wedge Top,17,21/10/07,
12,Q to SL,Reversal Down,2.0,2.16,16.0,Reversal Down: DT MTR,18,4/5/17,
12,Q to SL,Reversal Down,2.0,2.17,17.0,Reversal Down: MM Down,19,6/24/14,
12,Q to SL,Reversal Down,2.0,2.18,18.0,Early Rally: Bear Trend Reversal Day,20,6/29/18,
12,Q to SL,Reversal Down,2.0,2.19,19.0,Bear Trend Reversal: Wedge Top,21,19/4/3,
12,Q to SL,Reversal Down,2.0,2.2,20.0,Bear Trend Reversal: Truncated Wedge Top,22,18/12/17,
12,Q to SL,Reversal Down,2.0,2.21,21.0,Bear Trend Reversal Day: Consecutive Wedge Tops,23,18/12/12,
12,Q to SL,Reversal Down,2.0,2.22,22.0,Bear Reversal Day: Parabolic Wedge Top at MM Target,24,19/3/15,
12,Q to SL,Reversal Down,2.0,2.23,23.0,"Late Reversal Down: Wedge Top, Then S The C",25,10/31/18,
12,Q to SL,Reversal Down,2.0,2.24,24.0,"Reversal Down: TTR, DT LH, 2 Legs Down",26,3/28/14,
12,Q to SL,Reversal Down,2.0,2.25,25.0,"Reversal Day: When Strong Early Rally, Support below Early L",27,19/11/12,
12,Q to SL,Reversal Down,2.0,2.26,26.0,"Parabolic Wedge Top: Endless PB, Then Bear Reversal Day",28,8/8/17,
12,Q to SL,Reversal Down,2.0,2.27,27.0,Reversal Day: Failed Rally from above Yesterday’s Low,29,12/5/17,
12,Q to SL,Reversal Down,2.0,2.28,28.0,Bear Trend Reversal: Failed Bull Trend From The Open,30,9/27/18,
12,Q to SL,Reversal Down,2.0,2.29,29.0,Bear Trend Reversal Day: S Reversal Down from Wedge Top,31,9/7/18,
12,Q to SL,Reversal Down,2.0,2.3,30.0,"Small PB Bull Trend: Failed, Became Bear Reversal Day",32,4/9/18,
12,Q to SL,Reversal Down,2.0,2.31,31.0,Reversal Day: Closed near Open so TR Day,33,12/21/17,
12,Q to SL,Reversal Down,2.0,2.32,32.0,Failed Trending TR Day: Bear Reversal Day,34,2/1/18,
12,Q to SL,Reversal Down,2.0,2.33,33.0,"Gap Up, Then TR: Trend Reversal Down",35,11/21/18,
12,Q to SL,Reversal Down,2.0,2.34,34.0,Bear Reversal Day: Failed Bull Trending TR Day,36,8/21/18,
12,Q to SL,Reversal Down,2.0,2.35,35.0,Reversal Day: Closed near Open So TR Day,37,8/18/17,
12,Q to SL,Reversal Down,2.0,2.36,36.0,Bear Reversal Day: Wedge Top,38,11/20/18,
12,Q to SL,Reversal Down,2.0,2.37,37.0,Bear Reversal: Too Late for Bear Trend,39,19/3/13,
12,Q to SL,Reversal Down Failed and Bull Trend Resumed,3.0,,,Reversal Down Failed and Bull Trend Resumed,40,,Rev D F
12,Q to SL,Reversal Down Failed and Bull Trend Resumed,3.0,3.1,1.0,Bar 35 Midday Reversal Failed: 20-Gap Bar Buy,41,24/8/15,
12,Q to SL,Reversal Down Failed and Bull Trend Resumed,3.0,3.2,2.0,"Midday Reversal: Failed, Became Bull Flag",42,21/4/8,
12,Q to SL,Reversal Down Failed and Bull Trend Resumed,3.0,3.3,3.0,Failed Bear Trend Reversal: Bull Trend Resumption,43,11/6/18,
12,Q to SL,Reversal Down Failed and Bull Trend Resumed,3.0,3.4,4.0,"Early Rally, Then BO Mode: Trend Reversal Down",44,3/28/14,
12,Q to SL,Reversal Down Failed and Bull Trend Resumed,3.0,3.5,5.0,Bull Trend From The Open: Failed Bear Reversal,45,3/7/18,
12,Q to SL,Reversal Down Failed and Bull Trend Resumed,3.0,3.6,6.0,Reversal Down: Failed,46,5/1/17,
12,Q to SL,Reversal Down Failed and Bull Trend Resumed,3.0,3.7,7.0,Minor Reversal: Small PB Bull Trend,47,20/8/19,
12,Q to SL,Reversal Down Failed and Bull Trend Resumed,3.0,3.8,8.0,Failed Bear Reversal Day: Remained Trending TR Day,48,4/16/18,
12,Q to SL,Reversal Down and then Reversal Up,4.0,,,Reversal Down and then Reversal Up,49,,Rev D U
12,Q to SL,Reversal Down and then Reversal Up,4.0,4.1,1.0,Bear Reversal Day: Became Bull Reversal,50,3/7/18,
12,Q to SL,Reversal Down and then Reversal Up,4.0,4.2,2.0,Bear Trend Reversal: Then Bull Trend Reversal,51,8/31/18,
12,Q to SL,Reversal Down and then Reversal Up,4.0,4.3,3.0,"Reversal Down: Then, Reversed Up",52,7/10/18,
12,Q to SL,Reversal Down and then Reversal Up,4.0,4.4,4.0,Bear Reversal Day: Then Bull Reversal,53,5/17/18,
12,Q to SL,Reversal Down and then Reversal Up,4.0,4.5,5.0,Reversal Down: Then Reversed Up,54,4/10/17,
12,Q to SL,Many Abrupt Reversals,5.0,,,Many Abrupt Reversals,55,,Rev Many
12,Q to SL,Many Abrupt Reversals,5.0,5.1,1.0,Many Strong Reversals: Deep PB from BTC and STC,56,4/26/17,
12,Q to SL,Many Abrupt Reversals,5.0,5.2,2.0,Many Abrupt Reversals: Wait For 2 nd Signals,57,10/15/18,
12,Q to SL,Many Abrupt Reversals,5.0,5.3,3.0,Bar 18 Failed BO: Many New Highs and Lows,58,9/16/16,
12,Q to SL,Many Abrupt Reversals,5.0,5.4,4.0,Many New Highs and Lows: Trade Reversals,59,9/4/18,
12,Q to SL,Many Abrupt Reversals,5.0,5.5,5.0,Expanding Triangle Bottom: Reversal Up,60,4/25/18,
12,Q to SL,Many Abrupt Reversals,5.0,5.6,6.0,TR Day: Many New Highs and Lows,61,4/27/17,
12,Q to SL,Many Abrupt Reversals,5.0,5.7,7.0,Sell Climax: Reversal without Even Micro DB,62,7/11/17,
12,Q to SL,Many Abrupt Reversals,5.0,5.8,8.0,Expanding Triangle (ET): Always Is Also HH MTR,63,4/12/18,
12,Q to SL,Many Abrupt Reversals,5.0,5.9,9.0,BOM on Open: Many New Highs and Lows,64,6/8/17,
12,Q to SL,Many Abrupt Reversals,5.0,5.1,10.0,Expanding Triangle (ET) Bottom: Expect 2 Legs Up,65,7/11/18,
12,Q to SL,Many Abrupt Reversals,5.0,5.11,11.0,Breakout Mode (BOM): Trade in Direction of BO,66,4/4/17,
12,Q to SL,Reversal Up,6.0,,,Reversal Up,67,,Rev U
12,Q to SL,Reversal Up,6.0,6.1,1.0,Bull Trend Reversal: Bear Trend Becomes Bull Trend,68,18/12/7,
12,Q to SL,Reversal Up,6.0,6.2,2.0,Bull Trend Reversal Day: HL MTR,69,20/7/31,
12,Q to SL,Reversal Up,6.0,6.3,3.0,Bull Trend Reversal: Outside Down Then Outside Up,70,21/4/29,
12,Q to SL,Reversal Up,6.0,6.4,4.0,Bull Trend Reversal: Small Pullback Bull Trend,71,22/3/28,
12,Q to SL,Reversal Up,6.0,6.5,5.0,Reversal Up: After Triangle,72,24/11/20,
12,Q to SL,Reversal Up,6.0,6.6,6.0,Reversal Up: Then Small Pullback Bull Trend,73,24/9/10,
12,Q to SL,Reversal Up,6.0,6.7,7.0,Reversal Up: Wedge Bottom,74,25/4/28,
12,Q to SL,Reversal Up,6.0,6.8,8.0,Midday Reversal: Failed Trending TR Day,75,21/1/8,
12,Q to SL,Reversal Up,6.0,6.9,9.0,Trend Reversal Up: After Bear Trend on Open,76,24/3/27,
12,Q to SL,Reversal Up,6.0,6.1,10.0,"Sell Climax: Bull Trend Reversal, Then TR Day",77,21/1/12,
12,Q to SL,Reversal Up,6.0,6.11,11.0,Bull Trend Reversal: Consecutive Bottoms,78,21/12/20,
12,Q to SL,Reversal Up,6.0,6.12,12.0,Reversal Up: Wedge Bottom,79,24/11/21,
12,Q to SL,Reversal Up,6.0,6.13,13.0,"Reversal Up: Opening Reversal, Not Reversal Day",80,9/24/14,
12,Q to SL,Reversal Up,6.0,6.14,14.0,"Reversal Up, Then PB: Cup and Handle Buy",81,10/19/17,
12,Q to SL,Reversal Up,6.0,6.15,15.0,Reversal Day: B Reversal Up after S Climax,82,10/23/18,
12,Q to SL,Reversal Up,6.0,6.16,16.0,4 th Consecutive Bull Reversal Day: Huge Rally,83,3/26/18,
12,Q to SL,Reversal Up,6.0,6.17,17.0,Bull Trend Reversal Day: Stalled Around Earlier H,84,18/12/6,
12,Q to SL,Reversal Up,6.0,6.18,18.0,Bull Trend Reversal: Wedge Bottom,85,19/4/4,
12,Q to SL,Reversal Up,6.0,6.19,19.0,Bull Trend Reversal: Wedge Bottom,86,20/1/2,
12,Q to SL,Reversal Up,6.0,6.2,20.0,Midday Bull Trend Reversal: Wedge Bottom and DB,87,20/10/23,
12,Q to SL,Reversal Up,6.0,6.21,21.0,Wedge Bottom: Bull Reversal Day,88,20/2/18,
12,Q to SL,Reversal Up,6.0,6.22,22.0,Bull Trend Reversal: After Final Bear Flag,89,19/3/28,
12,Q to SL,Reversal Up,6.0,6.23,23.0,Bull Reversal Day: Wedge Bottom,90,5/1/18,
12,Q to SL,Reversal Up,6.0,6.24,24.0,Bull Reversal Day: Wedge Bottom,91,11/26/18,
12,Q to SL,Reversal Up,6.0,6.25,25.0,Bull Trend Reversal: Failed BO below Wedge,92,19/2/8,
12,Q to SL,Reversal Up,6.0,6.26,26.0,"Reversal Day: Deep Selloff, Odds Against Big New H",93,2/15/18,
12,Q to SL,Reversal Up,6.0,6.27,27.0,Bull Trend Reversal: Stalled at Earlier H,94,19/4/18,
12,Q to SL,Reversal Up,6.0,6.28,28.0,"Bull Trend Reversal: TR Day, No New H",95,19/1/8,
12,Q to SL,Reversal Up,6.0,6.29,29.0,Bull Trend Reversal: Buy above Bull Bar Closing near Its H,96,10/12/18,
12,Q to SL,Reversal Up,6.0,6.3,30.0,Opening Reversal Up: Consecutive Complex Sell Climaxes,97,9/27/17,
12,Q to SL,Reversal Up,6.0,6.31,31.0,Bad Selling Pressure: Bull Trend Reversal Likely,98,19/3/4,
12,Q to SL,Reversal Up,6.0,6.32,32.0,Bull Reversal Day: Stalled at Earlier H,99,5/3/18,
12,Q to SL,Reversal Up,6.0,6.33,33.0,Late Bull Trend Reversal: Buy The Close Rally,100,21/9/20,
12,Q to SL,Reversal Up,6.0,6.34,34.0,Bull Reversal Day: After 3 Day Bear Channel,101,2/9/18,
12,Q to SL,Reversal Up,6.0,6.35,35.0,Bull Trend Reversal: Nested Wedge Bottom,102,18/12/20,
12,Q to SL,Reversal Up,6.0,6.36,36.0,Bull Reversal Day: At Daily and Weekly Support,103,11/9/17,
12,Q to SL,Reversal Up,6.0,6.37,37.0,Bull Reversal Day: Wedge Bottom,104,5/24/18,
12,Q to SL,Reversal Up,6.0,6.38,38.0,Bull Reversal Day: DB with L from 4 Weeks Ago,105,10/8/18,
12,Q to SL,Reversal Up,6.0,6.39,39.0,Parabolic Wedge Sell Climax: Strong Selloff So Minor Reversal,106,9/6/18,
12,Q to SL,Reversal Up,6.0,6.4,40.0,Wedge Bottom: Shape Not Important,107,10/16/17,
12,Q to SL,Reversal Up,6.0,6.41,41.0,Reversal Day : Wedge Bottom Just above Yesterday’s L,108,4/15/14,
12,Q to SL,Reversal Up,6.0,6.42,42.0,"Parabolic Sell Climax: Then Buy Climax, 2 Day Reversal",109,1/17/18,
12,Q to SL,Reversal Up,6.0,6.43,43.0,"Emini 5 Min Chart: Bull Reversal, Bull Trend Resumption",110,1/2/18,
12,Q to SL,Reversal Up,6.0,6.44,44.0,Bull Reversal Day: Parabolic Wedge,111,12/1/17,
12,Q to SL,Reversal Up,6.0,6.45,45.0,Opening Reversal Up: Sell Climax Test below Yesterday’s L,112,6/25/14,
12,Q to SL,Reversal Up,6.0,6.46,46.0,Bull Reversal Day: DB HL MTR,113,7/11/17,
12,Q to SL,Reversal Up,6.0,6.47,47.0,Bull Reversal Day: Usually TR Day,114,11/2/17,
12,Q to SL,Reversal Up,6.0,6.48,48.0,Reversal Up: Strong Reversal Up from below Yesterday’s Low,115,,
12,Q to SL,Reversal Up,6.0,6.49,49.0,Wedge Bottom: Reversal Day,116,6/16/17,
12,Q to SL,Reversal Up,6.0,6.5,50.0,Bull Reversal Day: Usually Also a TR Day,117,3/6/18,
12,Q to SL,Reversal Up,6.0,6.51,51.0,Reversal Up: 1 st Target Is Top of Sell Climax,118,5/21/18,
12,Q to SL,Reversal Up,6.0,6.52,52.0,Bull Reversal Day: 3 rd Swing Unlikely,119,10/17/18,
12,Q to SL,Reversal Up,6.0,6.53,53.0,Bull Reversal Day: Deep PB so TR more likely than bull trend,120,7/20/17,
12,Q to SL,Reversal Up,6.0,6.54,54.0,"Reversal Up: S Climax, Wedge Bottom, Then TR Day",121,7/31/17,
12,Q to SL,Reversal Up,6.0,6.55,55.0,PW Bottom: Implied,122,9/25/17,
12,Q to SL,Reversal Up,6.0,6.56,56.0,Big Bull Reversal: Bear Trend Unlikely,123,22/8/9,
12,Q to SL,Reversal Up,6.0,6.57,57.0,Reversal Up: Expanding Triangle,124,12/20/17,
12,Q to SL,Reversal Up,6.0,6.58,58.0,"Bear Flag: Round Bottom, Bull BO",125,1/3/17,
12,Q to SL,Reversal Up and then Reversal Down,7.0,,,Reversal Up and then Reversal Down,126,,Rev U D
12,Q to SL,Reversal Up and then Reversal Down,7.0,7.1,1.0,Bull Reversal: Failed,127,7/6/17,
12,Q to SL,Reversal Up and then Reversal Down,7.0,7.2,2.0,Big Reversal Up: Then Reversal Down,128,10/26/18,
12,Q to SL,Reversal Up and then Reversal Down,7.0,7.3,3.0,"Bull Reversal Day: Failed, Then Trend Resumption Down",129,3/22/18,
12,Q to SL,Reversal Up and then Reversal Down,7.0,7.4,4.0,Reversal Up: Failed,130,24/7/23,
12,Q to SL,Reversal Up and then Reversal Down,7.0,7.5,5.0,Bull Reversal: Failed,131,8/24/17,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,,,Reversal Up Failed and Bear Trend Resumed,132,,Rev U F
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.1,1.0,"Midday Reversal Up: Failed, Became Double Top",133,22/2/7,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.2,2.0,"Reversal Up: Rounded Bottom, but Failed Reversal",134,22/6/10,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.3,3.0,Bull Reversal Day: Became Broad Bear Channel,135,9/25/18,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.4,4.0,Minor Reversal Up: In Small Pullback Bear Trend,136,24/7/24,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.5,5.0,Reversal Up Failed: Bull Trap,137,24/7/19,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.6,6.0,Midday Reversal: Failed,138,21/3/16,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.7,7.0,Midday Trend Reversal: Failed,139,21/5/3,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.8,8.0,Buying Pressure: Bear BO,140,7/27/18,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.9,9.0,"1 st Reversal Up: Minor, so TR or Bear Flag",141,5/17/17,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.1,10.0,"Sell Climax: Wedge Bottom, Reversal Day",142,3/22/18,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.11,11.0,"Bull Reversal Day: Failed, Became Trend Resumption Down",143,3/23/18,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.12,12.0,Early Bull Reversal Day: Failed after 2 Legs Up,144,8/17/17,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.13,13.0,Failed Bull Reversal: Bull Reversal,145,7/30/18,
12,Q to SL,Reversal Up Failed and Bear Trend Resumed,8.0,8.14,14.0,Bull Reversal: Failed,146,3/31/17,
12,Q to SL,Reversing Position,9.0,,,Reversing Position,147,,Reversing Position
12,Q to SL,Reversing Position,9.0,9.1,1.0,Reversal: Usually Make Back Loss,148,23/2/9,
12,Q to SL,Reversing Position,9.0,9.2,2.0,Reverse Position: From Short to Long,149,21/2/23,
12,Q to SL,Reversing Position,9.0,9.3,3.0,Reverse Position from Long to Short: Failed Wedge Bottom,150,,
12,Q to SL,Reversing Position,9.0,9.4,4.0,Reversal Down: Expect to Make Back Loss,151,23/2/24,
12,Q to SL,Reversing Position,9.0,9.5,5.0,Reversing Position: MM Down,152,23/5/3,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,,,Risk Happens Fast (Type of Fast Reversal) ,153,,Risk Happens Fast
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.1,1.0,Risk Happens Fast: 7 Point Move in 1 Second,154,19/10/11,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.2,2.0,BTC: Risk Happens Fast at End Of Day!,155,9/22/17,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.3,3.0,Risk Happens Fast: Fell 6 Points in 1 Second,156,19/12/5,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.4,4.0,End Of Day: Risk Happens Fast,157,6/22/18,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.5,5.0,"Risk Happens Fast: 1987 Crash, S&P Futures Monthly Chart",158,87/10/19,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.6,6.0,BTC at End Of Day: Risk Happens Fast,159,3/12/18,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.7,7.0,Big Signal Bar: Big Risk so Need Very High Probability,160,19/9/20,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.8,8.0,Risk Happens Fast: B The Close Started Too Early,161,19/2/13,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.9,9.0,Risk Happens Fast: Exit on Reversal Down,162,18/12/18,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.1,10.0,Risk Happens Fast: Huge Bull Surprise Bars at End Of Day,163,7/25/18,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.11,11.0,Risk Happens Fast: BTC at End of Day Started Too Early,164,7/31/17,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.12,12.0,Big Bar in TR: Limit Order Market,165,5/14/18,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.13,13.0,Sell The Close at End Of Day: Risk Happens Fast,166,4/25/18,
12,Q to SL,Risk Happens Fast (Type of Fast Reversal) ,10.0,10.14,14.0,Risk Happens Fast: 50% of Strong BOs on Open Fail,167,11/2/17,
